address,business_area,cityname,id,lat,lon,name,pname,tel,type
沪光路与都会路交叉口东150米,颛桥,上海市,B001579CE2,31.078273,121.414507,君莲养老院,上海市,021-64912266,体育休闲服务;度假疗养场所;疗养院
祁真路485号,,上海市,B0FFGNVAI2,31.319569,121.374247,金悦养老院,上海市,021-36589951;021-36589958,体育休闲服务;度假疗养场所;疗养院
南桥镇光明社区光钱路500弄-195号,,上海市,B00153641C,30.911359,121.505883,光明村养老院,上海市,021-68098122,体育休闲服务;度假疗养场所;疗养院
航南公路501号,,上海市,B00155N7WB,31.014075,121.586172,浦东新区航头镇养老院,上海市,021-58229011,体育休闲服务;度假疗养场所;疗养院
双阳路330号2号楼,延吉,上海市,B001559VH1,31.277229,121.534568,红日养老院,上海市,021-55808755;021-55808760,体育休闲服务;度假疗养场所;疗养院
上海市虹口区衡水路367号,,上海市,B0FFLIQEVC,31.252106,121.481909,虹德养老院,上海市,021-63063650,体育休闲服务;度假疗养场所;疗养院
长白路100号益晖新苑二期内,延吉,上海市,B0FFKZX6FO,31.291254,121.544799,长馨养老院,上海市,[],体育休闲服务;度假疗养场所;疗养院
控江路640弄3号,延吉,上海市,B00155MYLT,31.286338,121.541703,延吉养老院,上海市,[],体育休闲服务;度假疗养场所;疗养院
斜土路2590弄9号,龙华,上海市,B00154DIHR,31.187403,121.444223,颐祥养老院,上海市,021-64381396,体育休闲服务;度假疗养场所;疗养院
俞泾港路与西藏北路交叉口西南50米,和田,上海市,B0FFJ2FOKM,31.265250,121.464424,益福养老院,上海市,[],体育休闲服务;度假疗养场所;疗养院
祝桥星火村小桥188号,,上海市,B001557DC8,31.080940,121.776077,康颐养老院,上海市,021-58096176,体育休闲服务;度假疗养场所;疗养院
洞泾镇洞业路228号,,上海市,B0FFGJ9MLG,31.083546,121.256237,福一养老院,上海市,[],体育休闲服务;度假疗养场所;疗养院
辽源西路230弄18号,,上海市,B0FFG765GT,31.270095,121.509205,上海遐福养老院,上海市,021-55969696;021-55091688,体育休闲服务;度假疗养场所;疗养院
川沙路1188号二楼1床,曹路,上海市,B0015508RG,31.262477,121.677011,正华养老院,上海市,021-58565566,体育休闲服务;度假疗养场所;疗养院
顾村镇宝安公路2365号,,上海市,B0FFJUL3OF,31.347032,121.335370,宝龙养老,上海市,021-56752222,体育休闲服务;度假疗养场所;疗养院
长江西路1201-1号附近,泗塘,上海市,B0FFH162SQ,31.338844,121.458149,张庙养老院,上海市,[],体育休闲服务;度假疗养场所;疗养院
天宝路,,上海市,B0FFLG9ZCQ,31.270777,121.500439,天宝养老院,上海市,[],体育休闲服务;度假疗养场所;疗养院
辽源西路107-3号临附近,,上海市,B0FFLAIJX3,31.268490,121.512469,康善养老院,上海市,[],体育休闲服务;度假疗养场所;疗养院
溧阳路1084弄28号,,上海市,B0FFFFWVY1,31.261828,121.486466,虹叶养老院,上海市,021-56719977,体育休闲服务;度假疗养场所;疗养院
宏海公路2568号,,上海市,B00156ZZ2V,31.719029,121.335670,方顺养老院,上海市,021-59363237;021-59362428,体育休闲服务;度假疗养场所;疗养院
凌河路269号富利达商务楼,金桥,上海市,B0FFJQ50LT,31.275917,121.597532,钱桥养老院,上海市,[],体育休闲服务;度假疗养场所;疗养院
川沙新镇,,上海市,B00155764F,31.092200,121.726391,会龙养老院,上海市,021-58168377,体育休闲服务;度假疗养场所;疗养院
三泉路879-891、930号2层,共康,上海市,B001524261,31.317103,121.440585,共康养老院,上海市,021-66243937,体育休闲服务;度假疗养场所;疗养院
华鹏路96号,六里,上海市,B0FFHPXR9L,31.178221,121.523959,凯健养老,上海市,[],体育休闲服务;度假疗养场所;疗养院
国伟路300号爱久家园E栋,,上海市,B0FFL50CW7,31.331731,121.533962,久安养老院,上海市,[],体育休闲服务;度假疗养场所;疗养院
港西镇三双公路2005号,,上海市,B001570FDD,31.707496,121.421541,协兴养老院,上海市,021-59676108,体育休闲服务;度假疗养场所;疗养院
