address,business_area,cityname,id,lat,lon,name,pname,tel,type
渝碚路131号,,重庆市,B001787565,29.560138,106.453641,重庆大学C区,重庆市,023-65118112,科教文化服务;学校;高等院校
沙坪坝正街174号,沙正街,重庆市,B001781YKK,29.564912,106.468812,重庆大学A区,重庆市,023-65102348;023-65102222;023-65102371,科教文化服务;学校;高等院校
普福大道459号,,重庆市,B0FFFD1NYG,29.710661,106.791199,重庆理工大学两江校区,重庆市,023-62565017,科教文化服务;学校;高等院校
天生路2号,,重庆市,B0017875LP,29.82185,106.42293,西南大学,重庆市,023-68252315;023-68251276,科教文化服务;学校;高等院校
黄桷坪正街108号,黄桷坪,重庆市,B001786TUE,29.48773,106.541225,四川美术学院(黄桷坪校区),重庆市,023-86180888;023-86181033,科教文化服务;学校;高等院校
大黄路107号,,重庆市,B00170L2OT,29.53481,106.526301,重庆交通大学(大坪分部),重庆市,[],科教文化服务;学校;高等院校
红光大道69号,花溪,重庆市,B00170B2FY,29.452537,106.529813,重庆理工大学花溪校区,重庆市,023-68822995;023-62563211;023-62563809,科教文化服务;学校;高等院校
虎溪镇大学城中路37号,重庆大学城,重庆市,B00170HZ78,29.612734,106.29989,重庆师范大学大学城校区,重庆市,023-65911111,科教文化服务;学校;高等院校
天陈路12号,,重庆市,B00178204J,29.556978,106.455708,重庆师范大学,重庆市,023-65360080;023-65362555,科教文化服务;学校;高等院校
崇文路2号,,重庆市,B00170C5Z4,29.530807,106.607617,重庆邮电大学,重庆市,023-62468662;023-62468661;023-62461003,科教文化服务;学校;高等院校
育才路1号,,重庆市,B0FFG7UC4D,30.870987,108.368555,重庆幼儿师范高等专科学校,重庆市,023-85770088,科教文化服务;学校;高等院校
龙洲湾街道尚文大道906号,,重庆市,B0FFG4RMHA,29.345425,106.526525,重庆工商大学融智学院巴南校区,重庆市,023-88968651,科教文化服务;学校;高等院校
菩提东路,,重庆市,B0FFFGNW5Y,29.876037,107.051966,重庆化工职业学院(长寿校区),重庆市,023-67850164,科教文化服务;学校;高等院校
南北大道1号,,重庆市,B0FFFAMDW9,29.338749,106.250769,重庆工程职业技术学院,重庆市,023-65210516,科教文化服务;学校;高等院校
梨花大道857号,,重庆市,B00179639Y,29.549364,106.663654,重庆建筑工程职业学院,重庆市,023-61968100;023-61968188,科教文化服务;学校;高等院校
金龙平湖路88号,,重庆市,B00178YCM0,30.787609,108.37929,重庆信息技术职业学院,重庆市,023-58193588;023-58418666,科教文化服务;学校;高等院校
福星大道2号,,重庆市,B00178XC3X,29.424163,106.306506,重庆能源职业学院,重庆市,023-68576066;023-63430310,科教文化服务;学校;高等院校
福星大道1号,,重庆市,B00178X99Z,29.420552,106.315918,重庆交通大学双福校区,重庆市,023-63430005;023-63430063,科教文化服务;学校;高等院校
涪南路108号,,重庆市,B00178UILC,29.645875,107.362991,重庆工贸职业技术学院,重庆市,023-72806333,科教文化服务;学校;高等院校
含谷镇宝洪村4号附88号,含谷,重庆市,B00178UHJN,29.533977,106.372014,重庆轻工职业学院,重庆市,023-61738002,科教文化服务;学校;高等院校
茶山竹海街道昌州大道西段2号,,重庆市,B00170IFCI,29.368307,105.892688,重庆财经职业学院,重庆市,023-49834496,科教文化服务;学校;高等院校
[],,重庆市,B00170I3RV,29.502321,106.567229,重庆工商大学兰花湖校区,重庆市,023-62768970,科教文化服务;学校;高等院校
学府大道66号,,重庆市,B00170BCF9,29.488765,106.570911,重庆交通大学,重庆市,023-62652333;023-62651999,科教文化服务;学校;高等院校
五龙庙电力四村9号,黄桷坪,重庆市,B00170334B,29.486398,106.533452,重庆电力高等专科学校西区,重庆市,023-68501490,科教文化服务;学校;高等院校
壮志路33号,,重庆市,B00170275F,29.570161,106.43658,四川外国语大学,重庆市,023-65385238,科教文化服务;学校;高等院校
学府大道19号,四公里,重庆市,B0017875EZ,29.505993,106.58074,重庆工商大学南岸校区,重庆市,023-62769696;023-62769900,科教文化服务;学校;高等院校
董家溪金源路,,重庆市,B001786RDO,29.558955,106.530848,重庆工商大学江北校区,重庆市,[],科教文化服务;学校;高等院校
五桥百安坝安庆路583号,百安坝,重庆市,B00178Y5LB,30.756679,108.452006,重庆安全技术职业学院,重庆市,023-58567773,科教文化服务;学校;高等院校|科教文化服务;学校;职业技术学校
嘉陵四村100号(近角园),,重庆市,B0017875FL,29.570656,106.523658,重庆化工职业学院,重庆市,023-67854051;023-81886088,科教文化服务;学校;高等院校
宝圣湖街道宝圣大道301号,回兴村,重庆市,B0017822T8,29.661818,106.591409,西南政法大学渝北校区,重庆市,023-67258207,科教文化服务;学校;高等院校
大学城东路20号,虎溪,重庆市,B00170HZ6V,29.591644,106.32565,重庆科技学院(虎溪校区),重庆市,023-65022363,科教文化服务;学校;高等院校
桃源大道1000号,,重庆市,B001786LZV,29.772341,106.63979,重庆工业职业技术学院,重庆市,023-61879051;023-61879288;023-61879299,科教文化服务;学校;高等院校
