address,business_area,cityname,id,lat,lon,name,pname,tel,type
南京西路258号人广世茂52+4层(近新昌路),,上海市,B0FFHGRC4F,31.232266,121.470823,燕兰楼(人广世茂52+店),上海市,021-63319588;021-63319688,餐饮服务;中餐厅;清真菜馆
南京西路258号人广世茂52+1幢1层(黄河路与南京西路交口),,上海市,B0FFF6XJGY,31.232569,121.470957,麦当劳(人广世茂52+店),上海市,021-33316035;4008517517,餐饮服务;快餐厅;麦当劳
南京西路288号创兴金融中心3层,,上海市,B00156DW2N,31.232104,121.470347,苏浙汇(南京西路店),上海市,021-62520790;021-33663777,餐饮服务;中餐厅;中餐厅
南京西路388号仙乐斯广场3楼(黄陂北路口),,上海市,B00156EIJO,31.231294,121.469359,王品牛排(仙乐斯店),上海市,021-53020581;4008203937;021-53020582,餐饮服务;外国餐厅;牛扒店(扒房)
西藏中路268号来福士广场1层,,上海市,B0FFJBC1US,31.232887,121.475961,肯德基(和平店),上海市,4009200715;021-63527287,餐饮服务;快餐厅;肯德基
黄河路50号,,上海市,B00153C454,31.233993,121.471151,苔圣园酒家(黄浦店),上海市,021-63750022;021-63183430,餐饮服务;中餐厅;综合酒楼
黄河路81号(近凤阳路),,上海市,B00154DFLN,31.234258,121.470743,悦来酒家(人民广场店),上海市,15601861258,餐饮服务;中餐厅;上海菜
黄河路21鸿祥大厦2层,,上海市,B00154DACD,31.233694,121.470974,功德林(黄河路店),上海市,021-33310519,餐饮服务;中餐厅;中餐厅
南京西路248号大光明影院3层,,上海市,B00155LR2U,31.232761,121.471099,雅科(大光明店),上海市,021-63277177,餐饮服务;中餐厅;上海菜
黄河路98号,,上海市,B00154YPSM,31.234660,121.470727,金八仙大酒店(黄浦店),上海市,021-63582083;021-63594929,餐饮服务;中餐厅;综合酒楼
新昌路77号(凤阳路新昌路),,上海市,B00155LVWE,31.232371,121.469522,嘉厨烧味小馆(新昌路店),上海市,021-63270648;021-63273387,餐饮服务;中餐厅;中餐厅
黄河路103号,,上海市,B0FFI9LFNT,31.234719,121.470523,一米香(人民广场店),上海市,021-63670017,餐饮服务;中餐厅;潮州菜
黄河路97号1-3层(近凤阳路),,上海市,B00156E61G,31.234662,121.470544,小杨生煎(黄河路店),上海市,021-53751793,餐饮服务;中餐厅;特色/地方风味餐厅
南京东路800号第一百货商业中心9层,,上海市,B0FFF3L17E,31.235822,121.475362,新白鹿(南京东路店),上海市,021-53865688,餐饮服务;中餐厅;浙江菜
黄河路95号(近凤阳路),,上海市,B00154DP1O,31.234639,121.470555,半岛酒楼(黄河路店),上海市,021-63139835;021-63276072,餐饮服务;中餐厅;综合酒楼
南京西路88号上海新世界丽笙大酒店45层,,上海市,B00155KZPV,31.234643,121.472950,旋景餐厅,上海市,021-63599999,餐饮服务;中餐厅;中餐厅
南京西路399号明天广场J.W(金威)万豪酒店39层(近黄陂北路),,上海市,B001546DEA,31.230370,121.469691,万豪轩,上海市,021-53594969,餐饮服务;中餐厅;中餐厅
南京西路399号上海明天广场JW万豪酒店40楼,,上海市,B00155L0MR,31.230370,121.469691,JW'S加州扒房,上海市,021-53594969,餐饮服务;外国餐厅;牛扒店(扒房)
南京西路473号,,上海市,B00155HXQ4,31.230786,121.467895,德大西菜社(南京西路店),上海市,021-63213810,餐饮服务;外国餐厅;西餐厅(综合风味)
广西北路245号1楼2楼(近汉口路),,上海市,B00155LVZV,31.233308,121.477611,平成屋(广西北路店),上海市,021-63522139,餐饮服务;外国餐厅;日本料理
黄河路143-147号,,上海市,B0015315B4,31.235322,121.470232,粤味馆(黄河路店),上海市,021-63727878;021-63274504,餐饮服务;中餐厅;广东菜(粤菜)
南京西路88号上海新世界丽笙大酒店3层,,上海市,B00155FYGU,31.234643,121.472950,名轩(丽笙店)(暂停营业),上海市,021-53750377;021-53750388,餐饮服务;中餐厅;中餐厅
西藏中路498号,,上海市,B0FFFRG6C4,31.235900,121.474337,必胜客(西藏中路店),上海市,021-63224373;4008123123;021-63131157,餐饮服务;快餐厅;必胜客
南京西路170号国际饭店2楼(近黄河路),,上海市,B00155KY52,31.233583,121.471630,丰泽楼(南京西路店),上海市,021-63275225,餐饮服务;中餐厅;中餐厅
西藏中路462号-500号一百商城(新楼),,上海市,B0FFF5TE50,31.235738,121.474347,肯德基(上海市第一百货商店),上海市,021-53862392,餐饮服务;快餐厅;肯德基
西藏中路525号雅居乐国际广场1层(凤阳路口),,上海市,B0FFF9ZGM1,31.236061,121.473536,麦当劳(凤阳路店),上海市,021-53510062;021-53510063,餐饮服务;快餐厅;麦当劳
南京东路819号百联世茂国际广场8层,,上海市,B00155KJNI,31.234357,121.475555,艾美轩中餐厅,上海市,021-33189999;021-31777649,餐饮服务;中餐厅;广东菜(粤菜)
南京东路720号第一食品商店3层(近贵州路),,上海市,B00156PA0B,31.235463,121.476742,小杨生煎(南京东路店),上海市,021-63222777,餐饮服务;中餐厅;特色/地方风味餐厅
南京东路766号泰康食品店2层(近西藏中路),,上海市,B00155KXYV,31.235108,121.475928,泰康汤包馆(南京东路店),上海市,13818876884;021-63221279;021-63603255,餐饮服务;中餐厅;中餐厅
西藏中路268号来福士广场F6层,,上海市,B0FFFHB09O,31.232273,121.476327,南小馆(来福士广场),上海市,[],餐饮服务;中餐厅;上海菜
六合路98号102室(港陆黄浦中心一楼),,上海市,B0FFF00MT5,31.236561,121.474907,银子日本料理铁板烧(人民广场店),上海市,021-53862677;021-53863592,餐饮服务;外国餐厅;日本料理
西藏中路488号第一百货4层B02-F04,,上海市,B0FFIRBWBU,31.235636,121.474474,食八档(第一百货店),上海市,021-63307871,餐饮服务;中餐厅;中餐厅
南京东路830号上海市第一百货商店7层,,上海市,B00155KU0L,31.235809,121.474552,顺风大酒店(上海市第一百货商店),上海市,021-63527019;021-63515258;021-63527017,餐饮服务;中餐厅;浙江菜
西藏中路88号(近北海路),,上海市,B0015570Z8,31.229942,121.477864,韩舍韩国料理(西藏中路店),上海市,021-63600507,餐饮服务;外国餐厅;韩国料理
广西北路288号宝大祥10层,,上海市,B00155L06J,31.235012,121.477286,洪长兴(南京路店),上海市,021-63529700,餐饮服务;中餐厅;清真菜馆
九江路700号上海南新雅大酒店2层,,上海市,B00154YTDJ,31.234554,121.477000,金莱自助餐厅,上海市,021-63500000;021-63600037,餐饮服务;中餐厅;中餐厅
九江路619号,,上海市,B00154DWIO,31.234135,121.478524,上海中福大酒店,上海市,4006998818,住宿服务;宾馆酒店;三星级宾馆|餐饮服务;中餐厅;中餐厅
云南中路41-47号普豪商务楼,,上海市,B00155FY71,31.229992,121.478710,上海人家(黄浦店),上海市,021-63513060;021-63515021,餐饮服务;中餐厅;上海菜
六合路158号1楼(近新世界),,上海市,B0FFHI8DKF,31.237099,121.474696,OhBar LIVE HOUSE,上海市,13701812191,体育休闲服务;娱乐场所;酒吧|餐饮服务;休闲餐饮场所;休闲餐饮场所
成都北路288号(近威海路),,上海市,B00155FYHO,31.228576,121.467500,泰厨(成都北路店),上海市,021-63277579,餐饮服务;外国餐厅;泰国/越南菜品餐厅
南京西路580号仲益大厦1层,,上海市,B00156GJ5N,31.231094,121.466227,汉堡王(南京西路2号店),上海市,021-32516038,餐饮服务;快餐厅;快餐厅
南京西路555号555商厦B1层102-05室,,上海市,B00155FUA1,31.230363,121.466619,萨莉亚意式餐厅(555大厦店),上海市,021-62553754;021-51099957,餐饮服务;外国餐厅;意式菜品餐厅
浙江中路70号A座(近广东路),,上海市,B00156FMDD,31.231452,121.480657,贯贯吉穆斯林餐厅(浙江中路店),上海市,021-63220039,餐饮服务;中餐厅;清真菜馆
福州路600号(近浙江中路),,上海市,B00155L18L,31.232879,121.479335,老半斋(福州路店),上海市,021-63222809;021-63223668,餐饮服务;中餐厅;中餐厅
南京东路636号,,上海市,B00155H99S,31.235679,121.478422,沈大成(南京东路店),上海市,021-63224926;021-63225615,餐饮服务;中餐厅;中餐厅
九江路700号上海南新雅大酒店4层,,上海市,B001552XVN,31.234554,121.477000,南新雅大酒店丽晶轩中餐厅(九江路店),上海市,[],餐饮服务;中餐厅;中餐厅
福州路603号(近浙江中路),,上海市,B00154NQD7,31.232601,121.479390,王宝和酒家商场部(黄浦店),上海市,021-63223673,餐饮服务;中餐厅;综合酒楼
天津路520号(近广西北路),,上海市,B00155LQKM,31.236072,121.476756,绝味鸭脖(天津路店),上海市,15000264197,餐饮服务;中餐厅;中餐厅
福州路556号(近浙江中路),,上海市,B001552EVB,31.233100,121.479977,肯德基(福州店),上海市,021-63220674;4008823823,餐饮服务;快餐厅;肯德基
浙江中路441号(近宁波路),,上海市,B001552O8Q,31.236766,121.477466,庄氏隆兴·蟹粉面道,上海市,021-63618456;021-63226152,餐饮服务;中餐厅;海鲜酒楼
延安东路1064号(近武胜路),,上海市,B00155HCHR,31.226979,121.475019,日昇酒家(延安东路店),上海市,021-63184676,餐饮服务;中餐厅;综合酒楼
南京东路626-636号2层,,上海市,B00155LKVQ,31.235734,121.478484,必胜客(三阳店),上海市,021-63504832;021-63504831,餐饮服务;快餐厅;必胜客
天津路512号(广西北路口),,上海市,B00154DL1H,31.236105,121.476972,新光酒家(黄浦店),上海市,021-63223978;021-63515858,餐饮服务;中餐厅;海鲜酒楼
人民大道201号上海博物馆侧(近武胜路),,上海市,B00155HQ0P,31.228350,121.476185,上海博物馆餐厅,上海市,[],餐饮服务;中餐厅;中餐厅
九江路595古象大酒店2层,,上海市,B00155LANM,31.234362,121.479502,老丰阁品珍轩(古象店),上海市,021-63610877;021-63611711,餐饮服务;中餐厅;海鲜酒楼
汉口路678号和颐酒店3层,,上海市,B00156CQZF,31.233813,121.477626,俪晶酒店(汉口路店),上海市,021-63224555,餐饮服务;中餐厅;综合酒楼
福州路556号(近浙江中路),,上海市,B00151F26F,31.233118,121.480086,老正兴菜馆(福州路店),上海市,021-63515496;021-63222624,餐饮服务;中餐厅;中餐厅
大沽路199号(重庆北路口附近),,上海市,B0FFGIOLEH,31.225899,121.470536,百乐餐厅(人民广场店),上海市,021-63723629,餐饮服务;中餐厅;综合酒楼|餐饮服务;中餐厅;湖南菜(湘菜)
云南南路1号,,上海市,B00156D84G,31.229030,121.479723,洪长兴(云南南路店),上海市,021-63281551,餐饮服务;中餐厅;清真菜馆
西藏南路123号青年会宾馆2层,,上海市,B00156E5HT,31.227364,121.479547,晶采轩(青年会宾馆店),上海市,021-63737359;021-63335757,餐饮服务;中餐厅;广东菜(粤菜)
南京西路580号1层103,,上海市,B0FFHFH5EG,31.231490,121.464361,查餐厅(南京西路店),上海市,021-62888318;15800715994,餐饮服务;快餐厅;茶餐厅
南京东路588号丝绸商厦B1层,,上海市,B0FFGAPOU4,31.235834,121.479251,麦当劳(南京东路店),上海市,021-63521746;4008517517,餐饮服务;快餐厅;麦当劳
南京东路626-636号2层,,上海市,B00154DMEM,31.235734,121.478484,肯德基(三阳店),上海市,021-63502179;021-63502196,餐饮服务;快餐厅;肯德基
浙江中路486号102室,,上海市,B00155LW6G,31.237472,121.477239,小杨生煎(浙江中路店),上海市,021-63502279,餐饮服务;中餐厅;特色/地方风味餐厅
云南南路28号,,上海市,B0FFH0HSMD,31.228720,121.479709,五芳斋(云南南路店),上海市,021-63113097,餐饮服务;糕饼店;糕饼店|餐饮服务;中餐厅;中餐厅
宁海东路303号,,上海市,B00155QFQD,31.227860,121.479839,新梅居(宁海一店),上海市,18930302971;021-63286757,餐饮服务;中餐厅;火锅店
黄河路163号,,上海市,B0FFHGBQG4,31.235584,121.470091,大富豪酒楼,上海市,021-63591127,餐饮服务;中餐厅;综合酒楼
黄河路269号,,上海市,B00155LW7A,31.237209,121.469264,周记小菜(黄河路店),上海市,021-63727697;13621757530,餐饮服务;中餐厅;中餐厅
金陵东路500号亚龙国际广场B2层,,上海市,B00155LAAT,31.227014,121.479786,麦当劳(亚龙国际广场),上海市,021-63268693;4008517517,餐饮服务;快餐厅;麦当劳
云南南路69-75号(近宁海东路),,上海市,B0FFF00P40,31.227846,121.480657,小绍兴(云南南路店),上海市,021-63260845;021-63203562,餐饮服务;中餐厅;上海菜
云南南路100号,,上海市,B00155LAAU,31.227996,121.480277,燕云楼烤鸭,上海市,021-63289198,餐饮服务;中餐厅;北京菜
重庆北路130号,,上海市,B00155IWAN,31.225847,121.470342,沙县美食(重庆北路店),上海市,021-63590690;15000288583,餐饮服务;中餐厅;特色/地方风味餐厅
浙江南路8号,,上海市,B00155I831,31.230016,121.481605,三人行骨头王火锅(浙江路店),上海市,021-63269815;021-63267941;13611933928,餐饮服务;中餐厅;火锅店
淮海中路282号香港广场商场北座B1层NBL04室,,上海市,B0FFF67UBL,31.223788,121.474824,肯德基(香港广场购物中心北区)(暂停营业),上海市,[],餐饮服务;快餐厅;肯德基
云南南路89号,,上海市,B00155LAB2,31.227574,121.480867,大壶春(云南南路店),上海市,021-63115177,餐饮服务;中餐厅;中餐厅
云南南路100号,,上海市,B00155LAAU,31.227996,121.480277,燕云楼烤鸭,上海市,021-63289198,餐饮服务;中餐厅;北京菜
重庆北路130号,,上海市,B00155IWAN,31.225847,121.470342,沙县美食(重庆北路店),上海市,021-63590690;15000288583,餐饮服务;中餐厅;特色/地方风味餐厅
浙江南路8号,,上海市,B00155I831,31.230016,121.481605,三人行骨头王火锅(浙江路店),上海市,021-63269815;021-63267941;13611933928,餐饮服务;中餐厅;火锅店
淮海中路282号香港广场商场北座B1层NBL04室,,上海市,B0FFF67UBL,31.223788,121.474824,肯德基(香港广场购物中心北区)(暂停营业),上海市,[],餐饮服务;快餐厅;肯德基
