OBJECTID,x,y
0,113.982755,30.747455090909092
1,114.00499578260869,30.747455090909092
2,114.0272365652174,30.747455090909092
3,114.04947734782608,30.747455090909092
4,114.07171813043477,30.747455090909092
5,114.09395891304348,30.747455090909092
6,114.11619969565217,30.747455090909092
7,114.13844047826086,30.747455090909092
8,114.16068126086957,30.747455090909092
9,114.18292204347826,30.747455090909092
10,114.20516282608695,30.747455090909092
11,114.22740360869565,30.747455090909092
12,114.24964439130434,30.747455090909092
13,114.27188517391305,30.747455090909092
14,114.29412595652174,30.747455090909092
15,114.31636673913043,30.747455090909092
16,114.33860752173914,30.747455090909092
17,114.36084830434783,30.747455090909092
18,114.38308908695652,30.747455090909092
19,114.40532986956522,30.747455090909092
20,114.42757065217391,30.747455090909092
21,114.4498114347826,30.747455090909092
22,114.47205221739131,30.747455090909092
23,114.494293,30.747455090909092
24,113.982755,30.728261181818183
25,114.00499578260869,30.728261181818183
26,114.0272365652174,30.728261181818183
27,114.04947734782608,30.728261181818183
28,114.07171813043477,30.728261181818183
29,114.09395891304348,30.728261181818183
30,114.11619969565217,30.728261181818183
31,114.13844047826086,30.728261181818183
32,114.16068126086957,30.728261181818183
33,114.18292204347826,30.728261181818183
34,114.20516282608695,30.728261181818183
35,114.22740360869565,30.728261181818183
36,114.24964439130434,30.728261181818183
37,114.27188517391305,30.728261181818183
38,114.29412595652174,30.728261181818183
39,114.31636673913043,30.728261181818183
40,114.33860752173914,30.728261181818183
41,114.36084830434783,30.728261181818183
42,114.38308908695652,30.728261181818183
43,114.40532986956522,30.728261181818183
44,114.42757065217391,30.728261181818183
45,114.4498114347826,30.728261181818183
46,114.47205221739131,30.728261181818183
47,114.494293,30.728261181818183
48,113.982755,30.709067272727275
49,114.00499578260869,30.709067272727275
50,114.0272365652174,30.709067272727275
51,114.04947734782608,30.709067272727275
52,114.07171813043477,30.709067272727275
53,114.09395891304348,30.709067272727275
54,114.11619969565217,30.709067272727275
55,114.13844047826086,30.709067272727275
56,114.16068126086957,30.709067272727275
57,114.18292204347826,30.709067272727275
58,114.20516282608695,30.709067272727275
59,114.22740360869565,30.709067272727275
60,114.24964439130434,30.709067272727275
61,114.27188517391305,30.709067272727275
62,114.29412595652174,30.709067272727275
63,114.31636673913043,30.709067272727275
64,114.33860752173914,30.709067272727275
65,114.36084830434783,30.709067272727275
66,114.38308908695652,30.709067272727275
67,114.40532986956522,30.709067272727275
68,114.42757065217391,30.709067272727275
69,114.4498114347826,30.709067272727275
70,114.47205221739131,30.709067272727275
71,114.494293,30.709067272727275
72,113.982755,30.689873363636366
73,114.00499578260869,30.689873363636366
74,114.0272365652174,30.689873363636366
75,114.04947734782608,30.689873363636366
76,114.07171813043477,30.689873363636366
77,114.09395891304348,30.689873363636366
78,114.11619969565217,30.689873363636366
79,114.13844047826086,30.689873363636366
80,114.16068126086957,30.689873363636366
81,114.18292204347826,30.689873363636366
82,114.20516282608695,30.689873363636366
83,114.22740360869565,30.689873363636366
84,114.24964439130434,30.689873363636366
85,114.27188517391305,30.689873363636366
86,114.29412595652174,30.689873363636366
87,114.31636673913043,30.689873363636366
88,114.33860752173914,30.689873363636366
89,114.36084830434783,30.689873363636366
90,114.38308908695652,30.689873363636366
91,114.40532986956522,30.689873363636366
92,114.42757065217391,30.689873363636366
93,114.4498114347826,30.689873363636366
94,114.47205221739131,30.689873363636366
95,114.494293,30.689873363636366
96,113.982755,30.670679454545457
97,114.00499578260869,30.670679454545457
98,114.0272365652174,30.670679454545457
99,114.04947734782608,30.670679454545457
100,114.07171813043477,30.670679454545457
101,114.09395891304348,30.670679454545457
102,114.11619969565217,30.670679454545457
103,114.13844047826086,30.670679454545457
104,114.16068126086957,30.670679454545457
105,114.18292204347826,30.670679454545457
106,114.20516282608695,30.670679454545457
107,114.22740360869565,30.670679454545457
108,114.24964439130434,30.670679454545457
109,114.27188517391305,30.670679454545457
110,114.29412595652174,30.670679454545457
111,114.31636673913043,30.670679454545457
112,114.33860752173914,30.670679454545457
113,114.36084830434783,30.670679454545457
114,114.38308908695652,30.670679454545457
115,114.40532986956522,30.670679454545457
