OBJECTID,x,y
0,113.11345,23.41212156862745
1,113.13821923076924,23.41212156862745
2,113.16298846153846,23.41212156862745
3,113.1877576923077,23.41212156862745
4,113.21252692307692,23.41212156862745
5,113.23729615384616,23.41212156862745
6,113.26206538461538,23.41212156862745
7,113.28683461538462,23.41212156862745
8,113.31160384615384,23.41212156862745
9,113.33637307692308,23.41212156862745
10,113.3611423076923,23.41212156862745
11,113.38591153846154,23.41212156862745
12,113.41068076923077,23.41212156862745
13,113.43545,23.41212156862745
14,113.11345,23.3887931372549
15,113.13821923076924,23.3887931372549
16,113.16298846153846,23.3887931372549
17,113.1877576923077,23.3887931372549
18,113.21252692307692,23.3887931372549
19,113.23729615384616,23.3887931372549
20,113.26206538461538,23.3887931372549
21,113.28683461538462,23.3887931372549
22,113.31160384615384,23.3887931372549
23,113.33637307692308,23.3887931372549
24,113.3611423076923,23.3887931372549
25,113.38591153846154,23.3887931372549
26,113.41068076923077,23.3887931372549
27,113.43545,23.3887931372549
28,113.11345,23.365464705882353
29,113.13821923076924,23.365464705882353
30,113.16298846153846,23.365464705882353
31,113.1877576923077,23.365464705882353
32,113.21252692307692,23.365464705882353
33,113.23729615384616,23.365464705882353
34,113.26206538461538,23.365464705882353
35,113.28683461538462,23.365464705882353
36,113.31160384615384,23.365464705882353
37,113.33637307692308,23.365464705882353
38,113.3611423076923,23.365464705882353
39,113.38591153846154,23.365464705882353
40,113.41068076923077,23.365464705882353
41,113.43545,23.365464705882353
42,113.11345,23.342136274509805
43,113.13821923076924,23.342136274509805
44,113.16298846153846,23.342136274509805
45,113.1877576923077,23.342136274509805
46,113.21252692307692,23.342136274509805
47,113.23729615384616,23.342136274509805
48,113.26206538461538,23.342136274509805
49,113.28683461538462,23.342136274509805
50,113.31160384615384,23.342136274509805
51,113.33637307692308,23.342136274509805
52,113.3611423076923,23.342136274509805
53,113.38591153846154,23.342136274509805
54,113.41068076923077,23.342136274509805
55,113.43545,23.342136274509805
56,113.11345,23.318807843137254
57,113.13821923076924,23.318807843137254
58,113.16298846153846,23.318807843137254
59,113.1877576923077,23.318807843137254
60,113.21252692307692,23.318807843137254
61,113.23729615384616,23.318807843137254
62,113.26206538461538,23.318807843137254
63,113.28683461538462,23.318807843137254
64,113.31160384615384,23.318807843137254
65,113.33637307692308,23.318807843137254
66,113.3611423076923,23.318807843137254
67,113.38591153846154,23.318807843137254
68,113.41068076923077,23.318807843137254
69,113.43545,23.318807843137254
70,113.11345,23.295479411764706
71,113.13821923076924,23.295479411764706
