OBJECTID,x,y
0,103.999605,30.721515312500003
1,104.00974814285715,30.721515312500003
2,104.0198912857143,30.721515312500003
3,104.03003442857143,30.721515312500003
4,104.04017757142857,30.721515312500003
5,104.05032071428572,30.721515312500003
6,104.06046385714286,30.721515312500003
7,104.070607,30.721515312500003
8,104.08075014285714,30.721515312500003
9,104.09089328571429,30.721515312500003
10,104.10103642857143,30.721515312500003
11,104.11117957142856,30.721515312500003
12,104.12132271428571,30.721515312500003
13,104.13146585714286,30.721515312500003
14,104.141609,30.721515312500003
15,104.15175214285713,30.721515312500003
16,104.16189528571428,30.721515312500003
17,104.17203842857143,30.721515312500003
18,104.18218157142857,30.721515312500003
19,104.1923247142857,30.721515312500003
20,104.20246785714285,30.721515312500003
21,104.212611,30.721515312500003
22,103.999605,30.712801625
23,104.00974814285715,30.712801625
24,104.0198912857143,30.712801625
25,104.03003442857143,30.712801625
26,104.04017757142857,30.712801625
27,104.05032071428572,30.712801625
28,104.06046385714286,30.712801625
29,104.070607,30.712801625
30,104.08075014285714,30.712801625
31,104.09089328571429,30.712801625
32,104.10103642857143,30.712801625
33,104.11117957142856,30.712801625
34,104.12132271428571,30.712801625
35,104.13146585714286,30.712801625
36,104.141609,30.712801625
37,104.15175214285713,30.712801625
38,104.16189528571428,30.712801625
39,104.17203842857143,30.712801625
40,104.18218157142857,30.712801625
41,104.1923247142857,30.712801625
42,104.20246785714285,30.712801625
43,104.212611,30.712801625
44,103.999605,30.704087937500002
45,104.00974814285715,30.704087937500002
46,104.0198912857143,30.704087937500002
47,104.03003442857143,30.704087937500002
48,104.04017757142857,30.704087937500002
49,104.05032071428572,30.704087937500002
50,104.06046385714286,30.704087937500002
51,104.070607,30.704087937500002
52,104.08075014285714,30.704087937500002
53,104.09089328571429,30.704087937500002
54,104.10103642857143,30.704087937500002
55,104.11117957142856,30.704087937500002
56,104.12132271428571,30.704087937500002
57,104.13146585714286,30.704087937500002
58,104.141609,30.704087937500002
59,104.15175214285713,30.704087937500002
60,104.16189528571428,30.704087937500002
61,104.17203842857143,30.704087937500002
62,104.18218157142857,30.704087937500002
63,104.1923247142857,30.704087937500002
64,104.20246785714285,30.704087937500002
65,104.212611,30.704087937500002
66,103.999605,30.69537425
67,104.00974814285715,30.69537425
68,104.0198912857143,30.69537425
69,104.03003442857143,30.69537425
70,104.04017757142857,30.69537425
71,104.05032071428572,30.69537425
72,104.06046385714286,30.69537425
73,104.070607,30.69537425
74,104.08075014285714,30.69537425
75,104.09089328571429,30.69537425
76,104.10103642857143,30.69537425
77,104.11117957142856,30.69537425
78,104.12132271428571,30.69537425
79,104.13146585714286,30.69537425
80,104.141609,30.69537425
81,104.15175214285713,30.69537425
82,104.16189528571428,30.69537425
83,104.17203842857143,30.69537425
84,104.18218157142857,30.69537425
85,104.1923247142857,30.69537425
86,104.20246785714285,30.69537425
87,104.212611,30.69537425
88,103.999605,30.686660562500002
89,104.00974814285715,30.686660562500002
90,104.0198912857143,30.686660562500002
91,104.03003442857143,30.686660562500002
92,104.04017757142857,30.686660562500002
93,104.05032071428572,30.686660562500002
94,104.06046385714286,30.686660562500002
95,104.070607,30.686660562500002
96,104.08075014285714,30.686660562500002
97,104.09089328571429,30.686660562500002
98,104.10103642857143,30.686660562500002
99,104.11117957142856,30.686660562500002
100,104.12132271428571,30.686660562500002
101,104.13146585714286,30.686660562500002
102,104.141609,30.686660562500002
103,104.15175214285713,30.686660562500002
104,104.16189528571428,30.686660562500002
105,104.17203842857143,30.686660562500002
106,104.18218157142857,30.686660562500002
107,104.1923247142857,30.686660562500002
108,104.20246785714285,30.686660562500002
109,104.212611,30.686660562500002
110,103.999605,30.677946875
111,104.00974814285715,30.677946875
112,104.0198912857143,30.677946875
113,104.03003442857143,30.677946875
114,104.04017757142857,30.677946875
115,104.05032071428572,30.677946875
116,104.06046385714286,30.677946875
117,104.070607,30.677946875
118,104.08075014285714,30.677946875
119,104.09089328571429,30.677946875
120,104.10103642857143,30.677946875
121,104.11117957142856,30.677946875
122,104.12132271428571,30.677946875
123,104.13146585714286,30.677946875
124,104.141609,30.677946875
125,104.15175214285713,30.677946875
126,104.16189528571428,30.677946875
127,104.17203842857143,30.677946875
128,104.18218157142857,30.677946875
129,104.1923247142857,30.677946875
130,104.20246785714285,30.677946875
131,104.212611,30.677946875
132,103.999605,30.6692331875
133,104.00974814285715,30.6692331875
134,104.0198912857143,30.6692331875
135,104.03003442857143,30.6692331875
136,104.04017757142857,30.6692331875
137,104.05032071428572,30.6692331875
138,104.06046385714286,30.6692331875
139,104.070607,30.6692331875
140,104.08075014285714,30.6692331875
141,104.09089328571429,30.6692331875
142,104.10103642857143,30.6692331875
143,104.11117957142856,30.6692331875
144,104.12132271428571,30.6692331875
145,104.13146585714286,30.6692331875
146,104.141609,30.6692331875
147,104.15175214285713,30.6692331875
148,104.16189528571428,30.6692331875
149,104.17203842857143,30.6692331875
150,104.18218157142857,30.6692331875
151,104.1923247142857,30.6692331875
152,104.20246785714285,30.6692331875
153,104.212611,30.6692331875
154,103.999605,30.6605195
155,104.00974814285715,30.6605195
156,104.0198912857143,30.6605195
157,104.03003442857143,30.6605195
158,104.04017757142857,30.6605195
159,104.05032071428572,30.6605195
160,104.06046385714286,30.6605195
161,104.070607,30.6605195
162,104.08075014285714,30.6605195
163,104.09089328571429,30.6605195
164,104.10103642857143,30.6605195
165,104.11117957142856,30.6605195
